program_code,year,placed_pref_uni_devlet_count,placed_pref_uni_vakif_count,placed_pref_uni_kktc_count,placed_pref_uni_yurt_disi_count
102410045,2019,844,17,0,0
102530215,2019,43,0,0,0
102510283,2019,815,6,0,0
111310949,2019,87,0,0,0
103810259,2019,864,20,0,0
106910416,2019,1038,49,0,0
103110539,2019,901,36,0,0
107410648,2019,36,2,0,0
201710105,2019,14,18,0,0
110110216,2019,1190,95,2,0
107210932,2019,741,28,0,0
105510371,2019,751,58,5,0
111610785,2019,916,94,0,0
110310541,2019,0,0,0,0
107210553,2019,864,99,7,0
110710158,2019,69,0,0,0
108410442,2019,625,101,2,0
110510106,2019,44,0,0,0
107210941,2019,198,13,0,0
105510741,2019,713,47,0,0
108610573,2019,192,0,0,0
200210467,2019,24,16,0,0
110110455,2019,660,54,0,0
110010377,2019,698,56,0,0
201710768,2019,21,58,0,0
108890178,2019,277,4,0,0
106930289,2019,1077,40,0,0
104210641,2019,162,9,0,0
108990304,2019,63,4,4,0
103290182,2019,13,0,2,0
111810677,2019,744,28,0,0
106110124,2019,0,0,0,0
108830309,2019,741,19,0,0
106610385,2019,78,6,0,0
106110566,2019,77,0,0,0
106210432,2019,884,25,0,0
200211244,2019,101,89,0,0
108810386,2019,1396,30,3,0
108210683,2019,310,0,0,0
112771099,2024,585,38,3,0
112771099,2023,474,14,5,0
105510529,2023,641,55,0,0
112771113,2023,0,0,0,0
112771099,2022,556,32,2,2
112771113,2022,0,0,0,0
105510529,2022,737,68,0,0
112771082,2021,6,3,0,0
105510529,2021,749,71,0,0
112711054,2021,548,34,9,0
105510529,2020,820,41,0,0
112711054,2020,448,21,7,0
112711054,2019,534,10,0,1
105510529,2019,658,53,0,0
100790318,2024,365,5,0,0
103451003,2024,838,6,0,0
100790318,2023,448,0,0,0
103451003,2023,989,1,0,0
103451003,2022,925,33,0,0
100790318,2022,338,2,0,0
103451003,2021,802,17,0,0
100790318,2021,60,0,0,0
100790318,2020,126,0,0,0
103451003,2020,759,10,0,0
103451003,2019,933,9,0,0
100790318,2019,98,2,0,0
102751436,2024,1051,10,1,0
109450183,2024,705,20,0,0
104251329,2024,553,38,0,0
106350051,2024,815,7,0,0
100850601,2024,354,0,0,0
109850743,2024,609,9,0,0
108090098,2024,503,7,0,0
108250258,2024,524,10,0,0
102652392,2024,698,6,0,0
102150753,2024,530,0,0,0
110351168,2024,258,0,0,0
105150638,2024,515,0,0,0
108350645,2024,521,20,0,0
100250043,2024,360,0,0,0
107751581,2024,233,0,0,0
107850413,2024,285,0,0,0
100351261,2024,1179,6,0,0
103251835,2024,909,0,0,0
102751278,2024,1145,9,0,0
112552657,2024,628,2,0,0
100351261,2023,1241,25,2,0
102652392,2023,764,2,0,0
112552657,2023,436,0,0,0
109450183,2023,675,33,10,0
107751581,2023,245,3,0,0
104251329,2023,484,13,1,0
110351168,2023,357,0,0,0
103251835,2023,1058,17,1,0
108350645,2023,506,24,0,0
102150753,2023,410,0,0,0
102751278,2023,1134,4,2,0
100250043,2023,269,0,0,0
107850413,2023,248,0,0,0
106350051,2023,871,2,0,0
105150638,2023,634,0,0,0
100850601,2023,304,0,0,0
109850743,2023,547,0,0,0
108090098,2023,421,2,0,0
102751436,2023,1030,3,0,0
108250258,2023,476,9,0,0
100250043,2022,724,2,0,0
103251835,2022,1044,16,0,0
102751278,2022,1167,32,0,0
108090098,2022,552,13,0,0
102652392,2022,857,0,0,0
106350051,2022,817,8,0,0
100351261,2022,1284,17,0,0
108350645,2022,696,9,0,0
105150638,2022,528,0,0,0
112552657,2022,460,9,1,0
102150753,2022,267,14,0,0
110351168,2022,291,0,0,0
100850601,2022,220,14,0,0
109450183,2022,745,19,3,0
102751436,2022,846,18,8,0
104251329,2022,516,14,0,0
107850413,2022,203,1,0,0
108250258,2022,624,14,0,0
107751581,2022,472,0,0,0
109850743,2022,500,3,0,0
104251329,2021,458,15,4,0
105150638,2021,142,0,0,0
103251835,2021,163,9,0,0
107751581,2021,196,6,0,0
102150753,2021,5,0,0,0
108090098,2021,185,6,0,0
102652392,2021,522,4,0,0
110351168,2021,31,0,0,0
100250043,2021,258,16,0,0
100351261,2021,318,0,3,0
102751278,2021,261,10,0,0
102751436,2021,144,3,0,0
109450183,2021,171,0,0,0
112552657,2021,87,0,0,0
107850413,2021,46,0,0,0
108350645,2021,491,7,0,0
108250258,2021,510,14,0,0
109850743,2021,69,0,0,0
100850601,2021,37,0,0,0
106350051,2021,107,0,0,0
112552657,2020,158,0,0,0
110351168,2020,66,9,0,0
100250043,2020,688,6,0,0
106350051,2020,344,6,0,0
109850743,2020,244,2,0,0
102150753,2020,40,5,0,0
108350645,2020,495,4,0,0
103251835,2020,987,1,0,0
102652392,2020,693,5,0,0
107751581,2020,383,7,0,0
108050533,2020,463,15,0,0
100850601,2020,66,2,0,0
107850413,2020,68,0,0,0
105150638,2020,398,3,0,0
108250258,2020,444,8,0,0
109450183,2020,642,0,0,0
100351261,2020,1017,11,0,0
104251329,2020,505,43,0,0
106370055,2020,82,0,0,0
102751436,2020,542,11,1,0
102751278,2020,917,74,1,0
202790419,2019,10,126,0,0
103251835,2019,856,26,4,0
103650833,2019,83,0,0,0
105150638,2019,394,4,1,0
106350051,2019,607,0,0,0
100850601,2019,212,16,0,0
107751581,2019,452,6,0,0
109450183,2019,664,19,0,0
102751436,2019,693,20,2,0
104251329,2019,536,12,0,0
102751278,2019,950,34,0,0
100351261,2019,983,9,1,0
112552657,2019,293,2,3,0
202754589,2019,2,3,0,0
202754553,2019,12,53,0,0
202754598,2019,0,0,0,0
103271733,2019,85,4,0,0
100250043,2019,664,3,0,0
106370055,2019,202,0,0,0
107850413,2019,109,0,0,0
110351168,2019,191,0,0,0
102652392,2019,813,2,0,0
108350645,2019,607,3,0,0
108050533,2019,420,50,0,0
102770839,2019,264,0,0,0
108250258,2019,643,30,0,0
102150753,2019,107,2,0,0
100370867,2019,300,3,0,0
202790418,2019,25,258,0,0
202754562,2019,0,0,0,0
109850743,2019,204,5,1,0
210401263,2024,2,14,0,0
110590024,2024,937,18,0,0
103990159,2024,360,1,0,0
210200206,2024,30,28,4,0
100950742,2024,729,16,0,0
108650881,2024,802,11,1,0
100351182,2024,1240,18,0,0
109751212,2024,744,72,0,0
102190046,2024,441,8,0,0
104590379,2024,625,0,2,0
107751157,2024,218,1,2,0
112551941,2024,1178,4,0,0
201450055,2024,30,47,0,0
201450046,2024,0,49,0,0
202390437,2024,20,4,0,0
202390444,2024,2,19,0,0
202352816,2024,116,299,1,0
202353029,2024,1,41,0,0
202452163,2024,31,216,6,0
202451508,2024,20,80,0,0
202451483,2024,70,593,0,0
210300766,2024,96,256,0,0
210300780,2024,45,93,0,0
210300759,2024,18,46,0,0
202590259,2024,105,533,1,0
202551897,2024,22,77,0,0
203150997,2024,24,44,0,0
203190267,2024,85,565,0,0
210401284,2024,0,9,0,0
210401270,2024,99,541,2,0
210401256,2024,33,94,0,0
204752163,2024,45,149,0,0
209910027,2024,35,82,0,0
209910026,2024,13,11,0,0
205052501,2024,14,28,0,0
208910195,2024,101,109,1,0
204190644,2024,1,55,0,0
107550019,2024,297,61,0,0
203551134,2024,15,16,0,0
203551143,2024,21,83,0,0
206050892,2024,12,108,0,0
112351135,2024,575,8,0,0
102590178,2024,719,37,12,0
106090060,2024,506,3,0,0
107650636,2024,966,35,1,0
108350654,2024,715,11,0,0
109190039,2024,683,3,0,0
200390125,2024,147,281,10,2
110250895,2024,422,3,0,0
102390053,2024,358,5,0,0
300551142,2024,22,3,45,0
100451224,2024,817,17,3,0
100590068,2024,358,1,0,0
100750805,2024,746,28,17,0
210200213,2024,155,135,0,0
101550885,2024,541,20,7,0
100150689,2024,958,4,0,0
107350984,2024,853,3,0,0
105150365,2024,573,14,0,0
109451409,2024,745,7,0,0
103650366,2024,540,8,0,0
104590274,2024,695,2,0,0
104790065,2024,728,1,0,0
201450064,2024,85,270,2,0
202352807,2024,8,46,0,0
202353038,2024,88,137,1,0
202453134,2024,11,74,0,0
210300773,2024,7,69,0,0
202590260,2024,59,288,0,0
202551913,2024,6,7,0,0
203151623,2024,5,55,0,0
203190274,2024,66,224,0,0
210401291,2024,91,327,0,0
210401277,2024,7,51,0,0
204752154,2024,11,29,0,0
205052519,2024,80,119,3,0
205050277,2024,33,63,0,0
205050417,2024,58,303,9,0
208910188,2024,37,87,2,0
208910048,2024,31,29,0,0
204150782,2024,49,137,2,0
204150791,2024,8,11,0,0
203551152,2024,32,125,0,0
206050908,2024,9,29,0,0
206050926,2024,57,271,0,0
105990104,2024,483,5,0,0
108953166,2024,1278,20,0,0
103251095,2024,815,7,0,0
111570321,2024,489,0,0,0
107150305,2024,472,7,0,0
108090099,2024,542,36,0,0
111851074,2024,655,65,0,0
112751292,2024,907,2,0,0
104351522,2024,508,0,0,0
200351109,2024,29,36,0,0
105050666,2024,556,3,0,0
102390065,2024,340,4,0,0
100850337,2024,1002,2,0,0
106190126,2024,714,18,0,0
300590406,2024,75,56,44,0
202453134,2023,42,101,0,0
204150791,2023,10,34,0,0
107550019,2023,336,80,0,0
204150782,2023,16,189,16,0
102390065,2023,290,0,0,0
210300773,2023,9,51,0,0
202590260,2023,99,361,10,0
210401270,2023,42,601,0,0
202551913,2023,9,13,0,0
210300759,2023,12,102,0,0
203151632,2023,45,331,0,0
300590406,2023,49,40,74,0
208910048,2023,57,46,0,0
203551134,2023,13,20,0,0
203151623,2023,17,43,0,0
109751212,2023,645,28,10,0
210401291,2023,40,464,0,0
208910188,2023,44,130,13,0
100850337,2023,988,17,1,0
210401277,2023,15,58,0,0
210300780,2023,112,530,8,1
100950742,2023,856,11,0,0
204752154,2023,10,37,0,0
205050417,2023,120,538,8,0
112751292,2023,960,14,1,0
203551143,2023,31,94,0,0
205052519,2023,169,442,5,0
205050277,2023,27,79,2,0
107751157,2023,232,1,0,0
206050892,2023,23,167,0,0
210300766,2023,80,555,5,0
104590379,2023,556,0,0,0
112351135,2023,667,1,0,0
103270841,2023,1139,10,3,0
210401256,2023,23,90,0,0
102590178,2023,672,28,1,0
106090060,2023,397,1,0,0
203150997,2023,49,90,0,0
107650636,2023,924,56,0,0
210200206,2023,15,9,0,0
202451483,2023,117,634,2,0
204752163,2023,25,269,7,0
108350654,2023,638,32,1,0
202451508,2023,10,87,0,0
104351522,2023,580,7,0,0
109190039,2023,558,14,0,0
210401284,2023,7,3,0,0
202452163,2023,157,513,0,0
200390125,2023,60,90,0,0
100371026,2023,1130,5,6,0
202353029,2023,5,51,0,0
110250895,2023,380,0,0,0
102390053,2023,416,1,0,0
202352816,2023,194,374,4,0
111851074,2023,638,34,1,0
106190127,2023,1137,7,0,0
209910027,2023,32,127,0,0
202390444,2023,24,68,0,0
107150305,2023,262,5,0,0
202390437,2023,28,153,0,0
300551142,2023,45,2,24,0
100451224,2023,858,2,3,0
111570321,2023,463,1,0,0
200351109,2023,4,16,0,0
100590068,2023,366,0,0,0
100750805,2023,788,44,16,0
209910026,2023,8,27,0,0
103251095,2023,905,7,3,0
210200213,2023,129,82,0,0
101550885,2023,544,26,0,0
101571303,2023,528,24,0,0
203151005,2023,105,531,0,0
202551897,2023,36,74,0,0
100150689,2023,982,10,2,0
108953166,2023,1324,20,1,0
205052501,2023,13,40,0,0
107350984,2023,883,1,3,0
210401263,2023,5,19,0,0
103990159,2023,286,2,0,0
105150365,2023,311,0,0,0
100351182,2023,1208,23,2,0
109451409,2023,720,44,0,0
208910195,2023,112,234,2,0
105050666,2023,518,1,0,0
103650366,2023,462,6,0,0
105990104,2023,395,2,0,0
112551941,2023,1166,7,0,0
104590274,2023,875,2,1,0
104790065,2023,736,5,0,0
206050926,2023,64,343,0,0
106190126,2023,813,8,0,0
201450064,2023,88,421,0,0
204190644,2023,22,165,1,1
206050908,2023,28,39,0,0
100471185,2023,711,1,0,0
108090099,2023,527,26,0,0
202352807,2023,41,67,0,0
202590259,2023,49,598,0,0
203551152,2023,30,152,0,0
108650881,2023,801,9,0,0
202353038,2023,95,171,3,0
201450055,2023,27,44,0,0
102190046,2023,550,3,0,0
110590024,2023,960,29,0,1
200390125,2022,75,92,0,0
108090099,2022,617,25,0,0
109751212,2022,709,76,0,0
103650366,2022,455,0,0,0
204150791,2022,13,68,0,0
209910026,2022,14,49,0,0
202451483,2022,89,592,0,0
200750964,2022,12,58,4,0
203151005,2022,64,577,0,0
200351109,2022,13,12,0,0
203850433,2022,15,8,0,0
204150782,2022,35,271,0,0
200752615,2022,14,31,0,0
202453134,2022,29,101,0,0
107550019,2022,183,105,0,0
100471185,2022,797,2,0,0
110250895,2022,447,0,0,0
208550157,2022,132,233,0,0
100950742,2022,700,3,0,0
106090060,2022,612,0,0,0
102390065,2022,322,1,1,0
202352816,2022,59,486,0,0
202590260,2022,30,259,0,0
201450055,2022,23,89,0,0
204590462,2022,46,378,0,0
203150997,2022,18,72,0,0
102390053,2022,321,4,0,0
202551913,2022,6,18,0,0
103990159,2022,286,10,0,0
200790519,2022,72,612,0,0
208910195,2022,132,232,0,0
202451508,2022,19,54,0,0
300590406,2022,30,2,8,1
208910048,2022,20,25,0,0
104551062,2022,933,17,0,0
203151632,2022,83,503,1,0
106190127,2022,1067,2,0,0
101550885,2022,624,21,0,0
204190644,2022,35,209,0,0
108350654,2022,818,6,5,0
102590178,2022,745,30,1,0
203151623,2022,10,89,0,0
107150305,2022,321,0,0,0
203551134,2022,9,20,0,0
106190126,2022,788,9,0,0
208910188,2022,29,116,0,0
206050926,2022,87,368,2,0
101571303,2022,665,26,0,0
204552729,2022,31,80,0,0
204752163,2022,54,375,0,0
108650881,2022,834,22,0,0
105050666,2022,512,30,0,0
204590460,2022,57,484,0,0
300551142,2022,43,30,22,0
206050908,2022,30,32,2,0
202353038,2022,30,237,0,0
108953166,2022,1227,3,3,0
204552747,2022,17,64,0,0
209910027,2022,47,84,0,0
202551897,2022,25,62,0,0
104590118,2022,566,0,0,0
205050417,2022,50,351,0,1
105150365,2022,428,2,11,0
202352807,2022,7,103,0,0
102190046,2022,543,1,0,0
204752154,2022,15,80,0,0
202452163,2022,116,555,0,0
107751157,2022,606,2,0,0
100150689,2022,1014,20,2,0
100451224,2022,789,10,0,0
109451409,2022,663,44,0,0
100351182,2022,1115,26,4,0
111570321,2022,435,3,1,0
109190039,2022,620,20,2,0
107650636,2022,893,42,3,0
203551143,2022,11,102,0,0
205050277,2022,33,56,0,0
103270841,2022,1187,20,0,0
204590459,2022,1,6,0,0
100850337,2022,991,33,0,0
203551152,2022,13,192,0,0
205052519,2022,66,447,8,0
100590068,2022,305,2,0,0
204590461,2022,0,23,0,0
105990104,2022,422,1,2,0
110590024,2022,1002,26,2,0
200752624,2022,78,447,1,0
112551941,2022,1234,14,1,0
104790065,2022,645,11,0,0
112751292,2022,1000,9,0,0
201450064,2022,86,512,0,0
206050892,2022,8,76,0,0
100750805,2022,787,55,0,0
202353029,2022,9,41,0,0
107350984,2022,891,4,0,0
203850442,2022,161,132,0,0
202590259,2022,82,681,0,0
112351135,2022,803,11,0,0
103251095,2022,922,6,0,0
205052501,2022,11,75,0,0
208550139,2022,26,11,0,0
104351522,2022,484,6,0,0
111851074,2022,701,47,0,0
100371026,2022,1366,39,3,0
112751292,2021,738,20,0,0
112351135,2021,499,17,2,0
203151005,2021,46,502,0,0
200790519,2021,26,147,0,0
206850187,2021,8,82,0,0
103270841,2021,49,2,0,0
203150997,2021,8,113,0,0
205052501,2021,2,30,0,0
201450064,2021,39,236,0,0
102590178,2021,574,6,2,0
200752624,2021,3,19,0,0
104590118,2021,51,0,0,0
202353038,2021,1,15,0,0
106090060,2021,362,4,0,0
206050908,2021,6,21,0,0
202451483,2021,87,398,0,0
107650636,2021,777,47,2,0
203850433,2021,33,54,0,0
105150365,2021,17,1,0,0
105990104,2021,91,0,0,0
202451508,2021,14,97,0,0
108350654,2021,607,9,0,0
204752163,2021,14,46,0,0
202452163,2021,22,311,0,0
109451409,2021,678,49,0,0
109190039,2021,211,1,0,0
202353029,2021,2,18,0,0
200390125,2021,31,30,0,0
100471185,2021,116,1,0,0
104351522,2021,54,0,0,0
110250895,2021,263,11,0,0
202352816,2021,14,24,1,0
103650366,2021,17,0,0,0
102390053,2021,35,0,0,0
112551941,2021,323,4,1,0
204150931,2021,32,165,0,0
107150305,2021,305,0,5,0
106190127,2021,10,0,0,0
104551062,2021,418,7,4,0
204590462,2021,12,83,0,0
208910106,2021,48,128,0,0
300551142,2021,21,5,19,0
107170212,2021,197,1,0,0
111570321,2021,99,0,0,0
110590024,2021,785,14,2,0
100451224,2021,569,2,0,0
209910027,2021,0,7,0,0
204590459,2021,0,6,0,0
201790172,2021,18,127,0,0
105050666,2021,381,2,0,0
100590068,2021,78,0,0,0
103251095,2021,708,9,0,0
100750805,2021,619,66,2,1
104790065,2021,46,1,0,0
208550139,2021,16,19,0,0
201450055,2021,15,88,0,0
202453134,2021,8,77,0,0
204150791,2021,20,45,0,0
100371026,2021,332,5,0,0
200750964,2021,4,35,0,0
204150782,2021,0,29,0,0
200752615,2021,12,58,0,0
107550019,2021,221,88,0,0
208550157,2021,8,22,0,0
100950742,2021,382,11,0,0
209910026,2021,0,54,0,0
202590260,2021,0,11,0,0
102390065,2021,5,0,0,0
202551897,2021,28,72,0,0
202551913,2021,2,11,0,0
206050926,2021,66,206,1,0
208910048,2021,9,31,0,0
201790171,2021,7,129,0,0
107751157,2021,400,7,0,0
200351109,2021,1,10,0,0
203151632,2021,5,201,0,0
101550885,2021,627,27,0,0
206850178,2021,14,46,0,0
108953166,2021,346,43,0,0
203151623,2021,9,36,0,0
102190046,2021,69,0,0,0
204552729,2021,9,96,0,0
203551134,2021,15,28,0,0
101571303,2021,580,38,0,0
204590460,2021,21,438,0,0
108090099,2021,570,26,0,0
204552747,2021,11,51,0,0
205050417,2021,3,90,0,0
109751212,2021,533,55,1,0
108650881,2021,636,42,2,0
204752154,2021,8,35,0,0
100351182,2021,853,15,0,0
100150689,2021,700,38,0,0
205050277,2021,5,49,0,0
206850557,2021,0,13,0,0
111851074,2021,529,100,0,0
206870022,2021,5,19,0,0
203551143,2021,20,182,0,0
202590259,2021,51,511,0,0
205052519,2021,6,37,0,0
202352807,2021,4,63,0,0
103990159,2021,341,13,0,0
100850337,2021,209,4,0,0
203850442,2021,22,25,0,0
106190126,2021,679,15,0,0
206050892,2021,3,13,0,0
204590461,2021,5,4,0,0
107350984,2021,221,0,3,0
203151005,2020,46,501,1,0
204590459,2020,0,10,0,0
204590461,2020,0,0,0,0
112551941,2020,1026,15,0,0
204752163,2020,12,93,0,0
201350757,2020,13,32,0,0
206850178,2020,13,111,0,0
205052501,2020,2,44,0,0
111851074,2020,783,67,0,0
208910106,2020,66,155,0,0
204150931,2020,43,242,0,0
107751157,2020,464,8,3,0
107550019,2020,184,122,0,0
203551134,2020,15,17,0,0
203551143,2020,38,197,0,0
206050892,2020,8,38,0,0
112351135,2020,756,19,0,0
103270841,2020,708,47,3,0
104590118,2020,227,11,0,0
112751292,2020,922,15,0,0
102590178,2020,729,18,0,0
106090060,2020,446,2,0,0
107650636,2020,636,62,0,0
203850433,2020,21,23,0,0
108050409,2020,700,16,0,0
108350654,2020,679,15,0,0
112771057,2020,230,20,0,0
109190039,2020,673,7,1,0
200390125,2020,1,7,0,0
110250895,2020,343,2,0,0
104351522,2020,203,0,0,0
102390053,2020,95,0,0,0
106150202,2020,608,32,6,0
300450727,2020,17,2,10,0
300551142,2020,0,0,0,0
100451224,2020,810,7,0,0
100590068,2020,166,3,0,0
300590406,2020,0,0,0,0
100750805,2020,757,54,1,0
208550139,2020,47,13,0,0
100471185,2020,720,5,0,0
208550157,2020,13,20,3,0
110590024,2020,917,26,0,0
101550885,2020,635,43,0,0
101571303,2020,578,16,0,0
102190046,2020,356,14,0,0
200351109,2020,19,24,0,0
100150689,2020,863,68,0,0
108650881,2020,813,26,3,0
107350984,2020,539,6,0,0
100371026,2020,980,12,0,0
105150365,2020,109,4,0,0
100351182,2020,933,10,0,0
109451409,2020,696,41,0,0
109751212,2020,776,55,0,0
103650366,2020,85,0,0,0
104551062,2020,769,0,0,0
204590462,2020,13,84,0,0
100950742,2020,635,26,2,0
104790065,2020,191,12,0,0
105050666,2020,456,3,2,0
201450064,2020,78,459,0,0
202050056,2020,2,13,0,0
202050029,2020,31,44,0,0
202050038,2020,11,223,0,0
103990159,2020,222,3,1,0
202352807,2020,20,93,0,0
202353038,2020,1,41,0,0
202453134,2020,31,35,0,0
200750964,2020,45,103,4,0
200752615,2020,15,36,0,0
200751353,2020,11,135,0,0
202590260,2020,4,61,0,0
202551913,2020,9,90,0,0
201790171,2020,11,24,0,0
203151632,2020,36,321,0,0
102390065,2020,46,0,0,0
203151623,2020,16,69,0,0
204552729,2020,25,78,0,0
204590460,2020,95,464,1,0
204552747,2020,0,42,0,0
204752154,2020,8,37,0,0
201350756,2020,16,62,0,0
206850557,2020,9,38,0,0
206870022,2020,1,28,0,0
206850187,2020,57,159,0,0
205052519,2020,23,124,0,0
205050277,2020,31,66,0,0
100850337,2020,697,34,0,0
205050417,2020,41,163,0,0
208910048,2020,16,19,0,0
106170127,2020,816,20,0,0
204150782,2020,0,48,0,0
204150791,2020,2,28,0,0
203551152,2020,4,13,0,0
206050908,2020,18,29,0,0
206050926,2020,56,213,0,0
105990104,2020,251,0,0,0
108953166,2020,969,15,0,0
108972269,2020,173,15,0,0
103251095,2020,882,32,0,0
300450745,2020,0,0,0,0
107170212,2020,420,4,0,0
202050065,2020,4,20,0,0
202050011,2020,2,4,0,0
202352816,2020,50,239,0,0
107150305,2020,373,0,0,0
202353029,2020,3,42,0,0
202452163,2020,35,326,0,0
107670313,2020,748,27,0,0
202451508,2020,4,62,0,0
202451483,2020,72,337,0,0
200752624,2020,38,281,0,0
202050047,2020,0,0,0,0
203850442,2020,72,47,0,0
201450055,2020,21,76,0,0
202590259,2020,44,586,0,0
202551897,2020,20,75,0,0
201790172,2020,21,54,0,0
203150997,2020,48,101,0,0
202451474,2019,0,39,0,0
202453134,2019,13,100,0,0
107751157,2019,537,4,1,0
204150791,2019,3,56,0,0
202390161,2019,28,154,0,0
202353038,2019,0,50,0,0
202352807,2019,15,93,0,0
105050666,2019,457,0,0,0
111851074,2019,717,92,0,0
203551152,2019,5,63,0,0
202050038,2019,6,199,3,0
202050717,2019,1,65,0,0
202050029,2019,11,77,0,0
202050056,2019,12,21,0,0
201450064,2019,38,283,0,0
207450628,2019,5,44,0,0
206050908,2019,14,23,0,0
201450125,2019,0,34,0,0
200851510,2019,0,13,0,0
200851508,2019,15,40,0,0
207450601,2019,0,0,0,0
207450664,2019,24,97,0,0
208910086,2019,108,213,1,0
206050926,2019,33,94,0,0
112571733,2019,296,3,0,0
104551062,2019,717,5,0,1
103650366,2019,242,0,0,0
109451409,2019,732,40,2,0
105150365,2019,294,9,0,0
205052501,2019,3,27,0,0
105990104,2019,351,13,0,0
107350984,2019,664,12,2,0
200351109,2019,29,19,0,0
100150689,2019,1019,57,1,0
101571303,2019,857,24,0,0
101550885,2019,725,36,0,0
206870075,2019,56,522,4,0
108953166,2019,1251,28,1,0
206850178,2019,4,43,0,0
108972269,2019,343,11,1,0
208550157,2019,20,8,0,0
300450736,2019,0,0,0,0
208550139,2019,24,21,1,0
100750805,2019,895,37,0,0
208550148,2019,91,65,0,0
206850548,2019,9,114,0,0
103251095,2019,819,43,2,0
100590068,2019,289,0,0,0
200851509,2019,31,109,0,0
100351182,2019,936,32,0,0
100451224,2019,759,6,0,0
103990159,2019,254,0,0,0
300551142,2019,9,21,14,0
202551897,2019,11,30,0,0
107170212,2019,424,0,0,0
104351522,2019,809,15,0,0
300450745,2019,0,0,0,0
202050011,2019,0,37,0,0
202050708,2019,46,125,0,0
202551904,2019,51,465,0,0
202050065,2019,0,12,0,0
100371026,2019,865,52,5,0
300551399,2019,0,0,0,0
300450718,2019,0,0,0,0
300450727,2019,73,14,37,0
201350721,2019,10,2,0,0
106150202,2019,573,12,0,0
102390053,2019,135,1,0,0
100471185,2019,904,2,4,0
110250895,2019,261,1,0,0
204552738,2019,37,530,0,0
202352816,2019,21,207,0,0
202390129,2019,46,264,0,0
201790172,2019,28,89,0,0
109751212,2019,766,97,2,0
108650881,2019,953,9,0,0
200390091,2019,76,65,0,0
201790170,2019,1,23,0,0
202353029,2019,8,24,0,0
107150305,2019,404,0,0,0
109190039,2019,495,12,1,0
110590024,2019,984,19,0,0
112771057,2019,546,15,0,0
201350722,2019,12,20,0,0
202452163,2019,39,255,0,0
204752163,2019,21,180,0,0
108350654,2019,754,46,0,0
100950742,2019,666,19,0,0
108050409,2019,496,47,0,0
204753197,2019,2,14,0,0
202451508,2019,4,46,0,0
202050047,2019,0,0,0,0
107670313,2019,851,44,0,0
203850433,2019,14,17,0,0
107650636,2019,821,9,0,0
106090060,2019,428,1,0,0
204552756,2019,20,277,0,0
202451483,2019,14,161,0,0
112751292,2019,908,56,0,0
102590178,2019,480,14,1,0
112551941,2019,1095,11,1,0
200752624,2019,2,71,0,0
200753279,2019,4,53,0,0
103270841,2019,781,23,0,0
112351135,2019,598,21,0,0
203151005,2019,107,601,1,0
206050917,2019,3,36,0,0
206050892,2019,35,127,0,0
203551143,2019,28,167,1,0
203551134,2019,15,21,3,0
205052519,2019,0,51,0,0
206870022,2019,6,25,0,0
201350638,2019,90,66,0,0
201450055,2019,23,79,0,0
205050277,2019,4,100,0,0
201350559,2019,19,15,0,0
203150997,2019,36,60,0,0
204752154,2019,11,77,0,0
204753319,2019,1,16,0,0
204552747,2019,10,69,0,0
